Jour,Heure,Zone 1,Chambre RDC,Extérieur,Cumul puissance,Cumul puissance,Cumul puissance,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),Chauffage (W),Climatisation (W),Puissance dissipée (W),Eclairage (W)
7,11,12.2,0,0, 1.33495742797852E+0002,0,0,18,218,0, 3.04238748550415E+0000, 3.39633673972801E+0001,0,7.26,218,0, 3.39633673972801E+0001,0
7,12,12.2,0,0, 1.66869674682617E+0002,0,0,18,260,0, 3.80298423767090E+0000, 3.39633673972801E+0001,0,8.16,260,0, 3.39633673972801E+0001,0
7,13,12.24,0,0, 2.66991485595703E+0002,0,0,18,260,0, 6.08477497100830E+0000, 3.39633673972801E+0001,0,10.26,260,0, 3.39633673972801E+0001,0
7,14,12.26,0,0, 3.33739349365234E+0002,0,0,18,261,0, 7.60596847534180E+0000, 3.39633673972801E+0001,0,11.16,261,0, 3.39633673972801E+0001,0
7,15,12.27,0,0, 3.00365417480469E+0002,0,0,18,274,0, 6.84537172317505E+0000, 3.39633673972801E+0001,0,10.86,274,0, 3.39633673972801E+0001,0
7,16,12.26,0,0, 2.66991485595703E+0002,0,0,18,292,0, 6.08477497100830E+0000, 3.39633673972801E+0001,0,10.26,292,0, 3.39633673972801E+0001,0
7,17,12.26,0,0, 1.66869674682617E+0002,0,0,18,169,0, 3.80298423767090E+0000, 1.68923064160156E+0002,0,10.66,169,0, 1.68923064160156E+0002,0
7,18,12.23,0,0,0,0,0,18,197,0,0, 1.68923064160156E+0002,0,8.66,197,0, 1.68923064160156E+0002,0
7,19,12.21,0,0,0,0,0,18,217,0,0, 1.68923064160156E+0002,0,8.46,217,0, 1.68923064160156E+0002,0
7,20,12.19,0,0,0,0,0,20,952,0,0, 1.68923064160156E+0002,0,7.76,952,0, 1.68923064160156E+0002,0
7,21,12.18,0,0,0,0,0,20,799,0,0, 1.68923064160156E+0002,0,7.56,799,0, 1.68923064160156E+0002,0
7,22,12.16,0,0,0,0,0,20,604,0,0, 1.68923064160156E+0002,0,7.36,604,0, 1.68923064160156E+0002,0
7,23,12.15,0,0,0,0,0,20,588,0,0, 1.68923064160156E+0002,0,7.16,588,0, 1.68923064160156E+0002,0
7,24,12.14,0,0,0,0,0,20,711,0,0, 3.39633673972801E+0001,0,7.16,711,0, 3.39633673972801E+0001,0
8,1,12.13,0,0,0,0,0,20,705,0,0, 3.39633673972801E+0001,0,6.86,705,0, 3.39633673972801E+0001,0
8,2,12.11,0,0,0,0,0,20,700,0,0, 3.39633673972801E+0001,0,6.56,700,0, 3.39633673972801E+0001,0
8,3,12.1,0,0,0,0,0,20,695,0,0, 3.39633673972801E+0001,0,6.46,695,0, 3.39633673972801E+0001,0
8,4,12.08,0,0,0,0,0,20,692,0,0, 3.39633673972801E+0001,0,6.16,692,0, 3.39633673972801E+0001,0
8,5,12.07,0,0,0,0,0,20,686,0,0, 3.39633673972801E+0001,0,6.26,686,0, 3.39633673972801E+0001,0
8,6,12.06,0,0,0,0,0,20,682,0,0, 3.39633673972801E+0001,0,6.06,682,0, 3.39633673972801E+0001,0
8,7,12.05,0,0,0,0,0,20,676,0,0, 3.39633673972801E+0001,0,6.16,676,0, 3.39633673972801E+0001,0
8,8,12.04,0,0,0,0,0,20,533,0,0, 1.68923064160156E+0002,0,6.36,533,0, 1.68923064160156E+0002,0
8,9,12.04,0,0, 3.33739356994629E+0001,0,0,20,686,0,0, 1.68923064160156E+0002,0,6.56,686,0, 1.68923064160156E+0002,0
8,10,12.04,0,0, 2.33617538452148E+0002,0,0,18.150,9,0,0, 1.68923064160156E+0002,0,6.56,9,0, 1.68923064160156E+0002,0
8,11,12.04,0,0, 4.33861145019531E+0002,0,0,18,252,0,0, 3.39633673972801E+0001,0,6.46,252,0, 3.39633673972801E+0001,0
8,12,12.05,0,0, 5.33982971191406E+0002,0,0,18,296,0,0, 3.39633673972801E+0001,0,6.76,296,0, 3.39633673972801E+0001,0
8,13,12.07,0,0, 9.64662780761719E+0002,0,0,18,313,0,0, 3.39633673972801E+0001,0,7.16,313,0, 3.39633673972801E+0001,0
8,14,12.1,0,0, 1.06510485839844E+0003,0,0,18,313,0,0, 3.39633673972801E+0001,0,8.66,313,0, 3.39633673972801E+0001,0
8,15,12.12,0,0, 8.31673217773437E+0002,0,0,18,317,0,0, 3.39633673972801E+0001,0,9.16,317,0, 3.39633673972801E+0001,0
8,16,12.12,0,0, 6.01563659667969E+0002,0,0,18,329,0,0, 3.39633673972801E+0001,0,8.86,329,0, 3.39633673972801E+0001,0
